aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,dialog_id
dialog,visdial:135653,FullLoad,1.0,10,0.2,678.5771252936684,656.832539010793,805.0468800414818,22.078681795392185,20.088961493456736,29.11906742083374,700.6558070890605,678.6637190089095,830.5728599254506,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,110.8,2340.0,2485.1,1.22683392,1.22683392,5.28706304,6.73050624,2.0898582528,visdial:135653
dialog,visdial:135653,ReComp,,10,0.2,550.5996160849463,543.3264569728635,601.2748610490235,19.31092209997587,19.405831990297884,19.901910968474112,569.9105381849222,562.8984334762208,621.0197845502989,0.0,0.0,0.0,0.0,550.5994240986183,,,,110.8,2340.0,2485.1,1.22683392,0.0,5.16315904,8.5649661952,2.0981420032,visdial:135653
dialog,visdial:135653,SparseVLM 25%,0.25,10,0.2,760.5449109862093,777.0810769870877,823.4747493552277,29.264005599543452,27.037287480197847,42.51230376830789,789.8089165857527,801.4324304531328,855.3034851531265,973.2882432,9732.882432,,,,0.24615384615384617,0.24615384615384617,0.7464583333333333,110.8,2340.0,2485.1,1.22683392,0.9157804032000001,5.286104576,6.7307937792,2.11039232,visdial:135653
dialog,visdial:135653,Static+Diverse 25%,0.25,10,0.2,340.9115724032745,339.59746500477195,348.4039442788344,19.378193095326424,19.379640463739634,19.707631747587584,360.2897654986009,358.9481090020854,367.44852498814,314.441728,3144.41728,16.45656687906012,54.74408834706992,59.31456559919752,0.2465811965811966,0.2465811965811966,0.2563034188034187,110.8,2340.0,2485.1,1.22683392,0.314441728,5.28706304,6.7310992384,2.0834041856,visdial:135653
dialog,visdial:135653,Static+Diverse 50%,0.5,10,0.2,551.2360924039967,552.9752194997855,575.9685792232631,19.442285504192114,19.270782999228686,20.30191336525604,570.6783779081888,572.0428905042354,595.4201106011169,610.46784,6104.6784,22.588653216371313,91.7498325696215,58.553083607694134,0.4807692307692307,0.4807692307692307,0.4975961538461539,110.8,2340.0,2485.1,1.22683392,0.61046784,5.286104576,6.7303131648,2.105929728,visdial:135653
dialog,visdial:145204,FullLoad,1.0,10,0.7,656.3421354047023,670.0145575450733,735.6775772030232,25.547412602463737,20.500722486758605,45.08280965383163,681.889548007166,689.9578885349911,756.164634108427,1072.693248,10726.93248,0.0,,,1.0,1.0,1.0,82.7,2046.0,2162.1,1.072693248,1.072693248,5.131963904,6.3820890112,2.117480448,visdial:145204
dialog,visdial:145204,ReComp,,10,0.7,482.5634110951796,480.9516330133192,505.68741140596103,19.368922198191285,19.26920100231655,20.017306893714704,501.9323332933709,500.1555799972266,525.2115640992997,0.0,0.0,0.0,0.0,482.56324420217425,,,,82.7,2046.0,2162.1,1.072693248,0.0,5.0244324352,7.7594407936000005,2.117480448,visdial:145204
dialog,visdial:145204,SparseVLM 25%,0.25,10,0.7,681.8637640099041,692.2126310237218,714.3198896024842,32.973717304412276,28.911457513459027,49.39994226733687,714.8374813143164,723.9264050149359,758.7122741795611,796.0231936,7960.231936,,,,0.24633431085043983,0.24633431085043983,0.6952040566959922,82.7,2046.0,2162.1,1.072693248,0.7457406976000001,5.131963904,6.3880025088000005,2.1187584,visdial:145204
dialog,visdial:145204,Static+Diverse 25%,0.25,10,0.6,320.77488758950494,327.6534184697084,336.2816670356551,19.470358302351087,19.34786149649881,20.214099614531733,340.24524589185603,346.9363859621808,355.54307353741024,283.967488,2839.67488,15.089835529215634,50.81987561425194,55.60837229131721,0.2502443792766373,0.2502443792766373,0.2647238514173998,82.7,2046.0,2162.1,1.072693248,0.283967488,5.131963904,6.3823182336,2.1187584,visdial:145204
dialog,visdial:145204,Static+Diverse 50%,0.5,10,0.7,524.009004898835,526.7677954980172,552.1722900826717,20.98862791317515,19.437356997514144,28.253196398145505,544.9976328120101,545.9107985079754,579.7429792582989,552.239104,5522.39104,21.760250360239297,84.05914278118871,54.1733305901289,0.5004887585532746,0.5004887585532746,0.5148154936461388,82.7,2046.0,2162.1,1.072693248,0.552239104,5.131963904,6.3826302464,2.1187584,visdial:145204
dialog,visdial:156344,FullLoad,1.0,10,0.7,570.9373175981455,577.719363005599,639.0111278451513,34.06456680386327,31.34583600331098,57.784460709080996,605.0018844020087,617.0357174705714,668.4593824553303,893.386752,8933.86752,0.0,,,1.0,1.0,1.0,83.3,1704.0,1822.0,0.893386752,0.893386752,4.952657408,6.021869772800001,2.189688832,visdial:156344
dialog,visdial:156344,ReComp,,10,0.7,362.57042470388114,362.13807453168556,378.8379687961424,26.65901110158302,19.329208007548004,47.990299304365166,389.22943580546416,383.71044350788,418.13325380207965,0.0,0.0,0.0,0.0,362.57026140228845,,,,83.3,1704.0,1822.0,0.893386752,0.0,4.8630565888,6.967683584,2.189688832,visdial:156344
dialog,visdial:156344,SparseVLM 25%,0.25,10,0.7,587.9642011015676,603.2669054984581,635.2197087922832,39.563049509888515,33.93784450599924,67.40877411793917,627.5272506114561,637.0778100099415,696.5896359179169,695.5597824,6955.597824,,,,0.2464788732394366,0.2464788732394366,0.7316901408450704,83.3,1704.0,1822.0,0.893386752,0.6536822783999999,4.952657408,6.0222554112,2.189688832,visdial:156344
dialog,visdial:156344,Static+Diverse 25%,0.25,10,0.6,297.25721439463086,293.93533247639425,309.61794664908666,27.204626315506175,19.90428802673705,49.42242413817437,324.46184071013704,324.73891851259395,345.63082880340517,244.711424,2447.11424,13.841633667470887,45.284893963253126,52.685379376634955,0.2769953051643192,0.2769953051643192,0.27391431924882637,83.3,1704.0,1822.0,0.893386752,0.244711424,4.952657408,6.021984460800001,2.189688832,visdial:156344
dialog,visdial:156344,Static+Diverse 50%,0.5,10,0.6,459.190596913686,460.6332000112161,489.56977547786664,27.485575305763632,20.04647848661989,50.414428606745766,486.67617221944965,495.36009097937495,510.389199302881,475.267072,4752.67072,19.75787387927994,72.00827861670405,53.98619260522537,0.5117370892018779,0.5117370892018779,0.5319835680751173,83.3,1704.0,1822.0,0.893386752,0.475267072,4.952657408,6.0220004352,2.189688832,visdial:156344
dialog,visdial:161902,FullLoad,1.0,10,0.8,641.8098058027681,670.90950650163,694.0954319667071,22.444137796992436,20.08705196203664,30.83358558651524,664.2539435997605,697.4709779897239,714.1795796283986,1132.46208,11324.6208,0.0,,,1.0,1.0,1.0,87.6,2160.0,2281.3,1.13246208,1.13246208,5.191732736,6.5082609152,2.0967104512,visdial:161902
dialog,visdial:161902,ReComp,,10,0.8,511.81828789412975,513.5003864997998,535.8783000061521,19.444954494247213,19.521479989634827,19.91499555297196,531.263242388377,532.9360234900378,555.1412227418041,0.0,0.0,0.0,0.0,511.8181219906546,,,,87.6,2160.0,2281.3,1.13246208,0.0,5.078224384,8.0516573184,2.0892143616,visdial:161902
dialog,visdial:161902,SparseVLM 25%,0.25,10,0.9,694.3244156020228,697.8029515012167,757.4934889446013,29.140537604689598,26.10727000865154,44.96838010672944,723.4649532067124,733.9017770136707,783.1709133519325,925.36832,9253.6832,,,,0.2444444444444444,0.2444444444444444,0.7702546296296297,87.6,2160.0,2281.3,1.13246208,0.87228416,5.191732736,6.5092489216,2.1234978816,visdial:161902
dialog,visdial:161902,Static+Diverse 25%,0.25,10,0.7,314.6606724068988,317.3185815103352,341.7706645646831,19.31449869298376,19.212990475352854,19.98101184144616,333.9751710998826,336.3896399969235,361.0373286937829,290.97984,2909.7984,13.623411511071026,47.93732334510423,50.99118810612708,0.23842592592592596,0.23842592592592596,0.2569444444444445,87.6,2160.0,2281.3,1.13246208,0.29097984,5.191732736,6.5085405696,2.0854919168,visdial:161902
dialog,visdial:161902,Static+Diverse 50%,0.5,10,0.7,539.0375868009869,538.9345150033478,557.8544434974901,19.63058621622622,19.493992527714,20.194108408759348,558.6681730172131,558.6210655164905,577.5318477593828,590.086144,5900.86144,22.319160372717306,89.10611334722489,55.51334708579816,0.5037037037037038,0.5037037037037038,0.5210648148148148,87.6,2160.0,2281.3,1.13246208,0.590086144,5.191732736,6.508443392,2.08950272,visdial:161902
dialog,visdial:172461,FullLoad,1.0,10,0.5,652.0478601043578,654.3007279979065,775.0268163421423,27.02078569564037,20.10673951008357,46.50694205483886,679.0686457999982,674.4028294924647,812.6974202343262,1132.46208,11324.6208,0.0,,,1.0,1.0,1.0,84.8,2160.0,2278.3,1.13246208,1.13246208,5.191732736,6.5058349056,2.1193211904,visdial:172461
dialog,visdial:172461,ReComp,,10,0.5,510.4444420838263,511.191167490324,532.3966700321762,21.405361697543412,19.756551511818543,29.853780020493993,531.8498037813697,532.4630645045545,553.6165573779726,0.0,0.0,0.0,0.0,510.44420969556086,,,,84.8,2160.0,2278.3,1.13246208,0.0,5.078224384,8.046092032,2.0907225088,visdial:172461
dialog,visdial:172461,SparseVLM 25%,0.25,10,0.5,751.7986545048188,765.4852164851036,799.7723257605685,28.24319580104202,25.210366497049108,40.46444113773758,780.0418503058609,789.9307474726811,836.7079883028055,949.878784,9498.78784,,,,0.2444444444444444,0.2444444444444444,0.7918981481481482,84.8,2160.0,2278.3,1.13246208,0.896794624,5.191732736,6.506900224,2.120318976,visdial:172461
dialog,visdial:172461,Static+Diverse 25%,0.25,10,0.5,315.50216910545714,315.5992805259302,344.8410574812442,19.609654310625046,19.65581503463909,19.964164803968742,335.1118234160822,335.34044452244416,364.4219999870984,289.406976,2894.06976,14.514458127086982,49.18023722129874,52.03516998444684,0.23703703703703702,0.23703703703703702,0.25555555555555554,84.8,2160.0,2278.3,1.13246208,0.289406976,5.191732736,6.5061487616,2.0850577408,visdial:172461
dialog,visdial:172461,Static+Diverse 50%,0.5,10,0.5,550.7194226083811,553.0298610101454,572.0503821619786,21.51608449057676,19.777128007262945,30.237429973203668,572.2355070989579,572.2925660084002,598.3682604914065,589.561856,5895.61856,22.498743230244145,88.28564540017396,55.97649141564034,0.5037037037037038,0.5037037037037038,0.5206018518518519,84.8,2160.0,2278.3,1.13246208,0.589561856,5.191732736,6.5061558272,2.0873056256,visdial:172461
dialog,visdial:174525,FullLoad,1.0,10,0.4,631.9118945975788,635.0585890177172,696.4332557836315,24.82549430569634,20.306439546402544,39.22589677094947,656.7373889032751,656.9669424789026,716.7106927809073,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,90.5,2340.0,2463.4,1.22683392,1.22683392,5.28706304,6.702247168,2.0997963775999997,visdial:174525
dialog,visdial:174525,ReComp,,10,0.4,548.6986761970911,554.1417720087338,560.5157431389671,21.025674493284896,19.044839980779216,29.951913555851185,569.724350690376,575.3400265239179,579.8061359790154,0.0,0.0,0.0,0.0,548.6984535120428,,,,90.5,2340.0,2463.4,1.22683392,0.0,5.16315904,8.517596364800001,2.0963753984,visdial:174525
dialog,visdial:174525,SparseVLM 25%,0.25,10,0.4,700.6781950942241,724.1221384902019,763.6965540295932,33.63508330658078,29.180352023104206,60.88519079494288,734.3132784008048,759.5251224993262,807.2400895005558,945.9531776,9459.531776,,,,0.24615384615384617,0.24615384615384617,0.7241773504273504,90.5,2340.0,2463.4,1.22683392,0.8884453376,5.286104576,6.7023397888,2.1004255232,visdial:174525
dialog,visdial:174525,Static+Diverse 25%,0.25,10,0.4,321.8725277110934,326.4459185011219,341.06925991363823,21.492583403596655,19.89594049518928,29.738304170314205,343.3651111146901,346.5173650183715,370.68082831974607,313.065472,3130.65472,15.906107285991311,53.57875268673524,54.971108003519475,0.24615384615384617,0.24615384615384617,0.2551816239316239,90.5,2340.0,2463.4,1.22683392,0.313065472,5.28706304,6.7026719232,2.1004255232,visdial:174525
dialog,visdial:174525,Static+Diverse 50%,0.5,10,0.4,545.187211909797,545.5511420150287,571.9886456936365,24.573600298026577,19.529068493284285,45.8165809890488,569.7608122078236,565.1177800027654,596.5635306551121,614.596608,6145.96608,22.57879473036155,91.81688351673074,55.935302906436846,0.49230769230769234,0.49230769230769234,0.5009615384615385,90.5,2340.0,2463.4,1.22683392,0.614596608,5.286104576,6.7016702464,2.0968669184,visdial:174525
dialog,visdial:174686,FullLoad,1.0,10,0.2,660.1084921101574,662.9694694711361,753.0957943556132,26.401738781714812,22.29685997008346,44.38078986422624,686.5102308918722,688.2103944662958,788.7210670131025,1132.46208,11324.6208,0.0,,,1.0,1.0,1.0,119.1,2160.0,2313.8,1.13246208,1.13246208,5.191732736,6.5421675008,2.1518544896,visdial:174686
dialog,visdial:174686,ReComp,,10,0.2,516.532163094962,513.931692490587,544.5831718156114,21.08075061114505,19.200389506295323,29.590070419362725,537.6129137061071,533.1940555188339,573.7838596891379,0.0,0.0,0.0,0.0,516.5319739026017,,,,119.1,2160.0,2313.8,1.13246208,0.0,5.078224384,8.1181110784,2.0798296064,visdial:174686
dialog,visdial:174686,SparseVLM 25%,0.25,10,0.2,712.6062545983586,727.8963759890758,752.1290954900905,38.56826240080409,37.81413650722243,62.88477265334219,751.1745169991627,773.939850012539,798.462885376648,911.8416896,9118.416896,,,,0.2444444444444444,0.2444444444444444,0.7583101851851851,119.1,2160.0,2313.8,1.13246208,0.8587575296000001,5.191732736,6.543584921600001,2.0840095744,visdial:174686
dialog,visdial:174686,Static+Diverse 25%,0.25,10,0.2,329.72673790645786,331.779080996057,355.43016665324103,19.572216895176098,19.56407248508185,20.076286923722364,349.29895480163395,351.4231654989999,375.44845140364487,290.193408,2901.93408,14.571050181984901,49.55181814148091,55.90659040608443,0.22962962962962957,0.22962962962962957,0.25625,119.1,2160.0,2313.8,1.13246208,0.290193408,5.191732736,6.5428269056,2.077790208,visdial:174686
dialog,visdial:174686,Static+Diverse 50%,0.5,10,0.2,554.2948356131092,558.7555005040485,576.0892724676523,21.286376897478476,19.31568799773231,30.191702576121294,575.5812125105876,578.0719125177711,606.1498315510107,589.824,5898.24,22.071446711197495,89.38725843909197,58.89555339817889,0.4962962962962963,0.4962962962962963,0.5208333333333333,119.1,2160.0,2313.8,1.13246208,0.589824,5.191732736,6.5430275072,2.0838858752,visdial:174686
dialog,visdial:174813,FullLoad,1.0,10,0.0,564.1008613980375,583.9383560232818,615.7332785602193,65.22957250708714,27.091541996924207,206.10579964122732,629.3304339051247,614.4054480246268,813.3826173987472,867.172352,8671.72352,0.0,,,1.0,1.0,1.0,117.6,1654.0,1805.8,0.867172352,0.867172352,4.926443008,5.9984678912,2.073645056,visdial:174813
dialog,visdial:174813,ReComp,,10,0.0,353.405677707633,350.64854050870053,374.27037622546777,53.90442149946466,19.283980480395257,182.8301965200808,407.31009920709766,388.6356939910911,534.180504779215,0.0,0.0,0.0,0.0,353.4054994932376,,,,117.6,1654.0,1805.8,0.867172352,0.0,4.8394636288,6.9167224832,2.0574445568,visdial:174813
dialog,visdial:174813,SparseVLM 25%,0.25,10,0.0,515.6868054938968,529.1447574854828,547.6672675460577,65.59719199431129,35.72630148846656,189.24541477463208,581.2839974882081,565.3685700090136,713.9553863642504,608.288768,6082.88768,,,,0.24667472793228534,0.24667472793228534,0.6545873639661426,117.6,1654.0,1805.8,0.867172352,0.567640064,4.926443008,5.9990393344,2.0574117888,visdial:174813
dialog,visdial:174813,Static+Diverse 25%,0.25,10,0.0,271.3241756078787,273.2624889758881,290.32390895008575,67.1764126920607,19.829540484352037,212.93827071203845,338.5005882999394,307.25173599785194,480.15090919798234,211.714048,2117.14048,13.432888651732355,42.19615102047101,54.40455400967039,0.23216444981862155,0.23216444981862155,0.2441429866989117,117.6,1654.0,1805.8,0.867172352,0.211714048,4.926443008,5.9988528128,2.0574117888,visdial:174813
dialog,visdial:174813,Static+Diverse 50%,0.5,10,0.0,437.7199575013947,436.18938501458615,458.4016577951843,66.1366278945934,28.944906982360408,187.99985400692094,503.8565853959881,475.9188804891892,626.7769502068404,445.448192,4454.48192,19.262498465832323,70.53646794520319,59.045401494950056,0.4969770253929867,0.4969770253929867,0.5136789600967352,117.6,1654.0,1805.8,0.867172352,0.445448192,4.926443008,5.998935654399999,2.0574117888,visdial:174813
dialog,visdial:175667,FullLoad,1.0,10,0.5,710.5240568052977,715.9798060019966,747.7455831511179,25.032438401831314,19.904659508029,43.375530297635116,735.556495207129,741.9487340084743,767.4132515589008,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,76.0,2340.0,2448.2,1.22683392,1.22683392,5.28706304,6.687435417600001,2.110050304,visdial:175667
dialog,visdial:175667,ReComp,,10,0.5,552.080116304569,558.9340835285839,569.2837846523616,18.936978199053556,18.80410299054347,19.291784762754105,571.0170945036225,577.8419254929759,588.0595152004389,0.0,0.0,0.0,0.0,552.0798832003493,,,,76.0,2340.0,2448.2,1.22683392,0.0,5.16315904,8.4853154816,2.1080449024,visdial:175667
dialog,visdial:175667,SparseVLM 25%,0.25,10,0.6,817.3995355027728,832.2682754951529,872.9434380453313,26.75355370156467,24.197352991905063,40.227532206336015,844.1530892043374,855.5394645081833,902.8056904877303,1000.7871488,10007.871488,,,,0.24615384615384617,0.24615384615384617,0.7688728632478632,76.0,2340.0,2448.2,1.22683392,0.9432793088,5.286104576,6.6879303168,2.1215100928,visdial:175667
dialog,visdial:175667,Static+Diverse 25%,0.25,10,0.7,359.1066778055392,363.97937597939745,377.762276303838,19.559519190806895,19.505256495904177,19.947514141676947,378.6661969963461,383.556602493627,397.1231919946149,314.441728,3144.41728,16.288587416056544,54.34928659815341,55.43637080700137,0.2465811965811966,0.2465811965811966,0.2563034188034187,76.0,2340.0,2448.2,1.22683392,0.314441728,5.28706304,6.6876826112,2.1085843455999997,visdial:175667
dialog,visdial:175667,Static+Diverse 50%,0.5,10,0.7,588.2228594913613,591.4481294748839,599.8254203150282,21.62692450801842,19.561861001420766,31.052481636288555,609.8497839993797,611.1646789941005,630.2012253494468,610.926592,6109.26592,23.249061207752675,92.54189353669062,59.06660278560594,0.4803418803418803,0.4803418803418803,0.49797008547008553,76.0,2340.0,2448.2,1.22683392,0.610926592,5.286104576,6.6868947968,2.1089775615999997,visdial:175667
dialog,visdial:17842,FullLoad,1.0,10,0.7,697.4833334912546,701.786446996266,757.5315796479117,23.874785308726132,19.83055897289887,38.054596504662186,721.3581187999807,729.9965274869464,782.3558584525017,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,94.3,2340.0,2467.8,1.22683392,1.22683392,5.28706304,6.706921984,2.1135396864000002,visdial:17842
dialog,visdial:17842,ReComp,,10,0.7,549.5685400033835,551.3253759709187,572.0846020616591,21.52739730081521,19.59989801980555,30.09944760997312,571.0959373041987,572.2636870050337,593.9019308920251,0.0,0.0,0.0,0.0,549.5683331042528,,,,94.3,2340.0,2467.8,1.22683392,0.0,5.16315904,8.5270272,2.1135396864000002,visdial:17842
dialog,visdial:17842,SparseVLM 25%,0.25,10,0.7,768.2059891929384,754.7867964894976,834.6461883658776,30.40335740079172,20.90131351724267,62.34938295383469,798.6093465937302,775.583500508219,880.4246376501396,1011.351552,10113.51552,,,,0.24615384615384617,0.24615384615384617,0.7774839743589743,94.3,2340.0,2467.8,1.22683392,0.953843712,5.286104576,6.7183757824,2.1175259135999998,visdial:17842
dialog,visdial:17842,Static+Diverse 25%,0.25,10,0.7,360.6319555954542,369.75381048978306,380.149217316648,21.438332297839224,19.581441505579278,30.264329584315398,382.0702878932934,389.84037400223315,405.1916092983447,314.90048,3149.0048,16.090629785321653,53.543934400659055,55.22761958418414,0.24615384615384617,0.24615384615384617,0.2566773504273504,94.3,2340.0,2467.8,1.22683392,0.31490048,5.28706304,6.7073559552,2.1122494464,visdial:17842
dialog,visdial:17842,Static+Diverse 50%,0.5,10,0.7,583.1764187954832,595.3022454923484,606.987377666519,21.49238580605015,19.613444979768246,30.2522463025525,604.6688046015333,615.1616184797604,636.5389965765644,613.679104,6136.79104,21.98715215199627,91.13722347537987,59.070924791740254,0.4803418803418803,0.4803418803418803,0.5002136752136753,94.3,2340.0,2467.8,1.22683392,0.613679104,5.286104576,6.7065375743999995,2.1150216192,visdial:17842
dialog,visdial:180478,FullLoad,1.0,10,0.6,701.9622036023065,713.6089525301941,782.470679754624,57.234298798721284,21.206970530329272,191.2028946710051,759.1965024010278,752.5119854835793,903.3518707146868,1233.125376,12331.25376,0.0,,,1.0,1.0,1.0,103.4,2352.0,2490.9,1.233125376,1.233125376,5.292740096,6.732751718399999,2.1179092992,visdial:180478
dialog,visdial:180478,ReComp,,10,0.6,564.6001759974752,562.1323644882068,590.5040051962715,53.75155200017616,19.506796495988965,186.21946896018918,618.3517279976513,581.275962467771,752.5797058391616,0.0,0.0,0.0,0.0,564.599919092143,,,,103.4,2352.0,2490.9,1.233125376,0.0,5.1688213504,8.5828923904,2.1179092992,visdial:180478
dialog,visdial:180478,SparseVLM 25%,0.25,10,0.6,771.9574595044833,788.7562905088998,835.8850008866284,67.2929652966559,30.005465989233926,203.08381824870585,839.2504248011392,833.9675265015103,909.1795205400557,998.8210687999999,9988.210688,,,,0.24489795918367344,0.24489795918367344,0.7631164965986394,103.4,2352.0,2490.9,1.233125376,0.9410183167999999,5.292396032,6.7339756032,2.1170352128,visdial:180478
dialog,visdial:180478,Static+Diverse 25%,0.25,10,0.5,363.5769300046377,361.00582548533566,384.5493194385199,77.37294750404544,29.05104952515103,169.30890300718602,440.94987750868313,412.75110602146015,546.6483954165597,324.534272,3245.34272,16.114603768801317,55.290432821493596,55.21219770307653,0.23979591836734696,0.23979591836734696,0.26318027210884354,103.4,2352.0,2490.9,1.233125376,0.324534272,5.292740096,6.733357875199999,2.1170352128,visdial:180478
dialog,visdial:180478,Static+Diverse 50%,0.5,10,0.5,602.1206273173448,608.4574120177422,630.4831707151607,49.56334808957763,19.95207797153853,150.90233183582313,651.6839754069224,638.4427105076611,742.6634124858537,624.427008,6244.27008,22.76710660662502,93.0081901315134,55.85894660325721,0.4829931972789116,0.4829931972789116,0.5063775510204083,103.4,2352.0,2490.9,1.233125376,0.624427008,5.292396032,6.7329995776,2.1228548095999997,visdial:180478
dialog,visdial:191618,FullLoad,1.0,10,0.5,684.8100939008873,678.5323910298757,777.9718863224842,29.20931939734146,20.06091648945585,62.30723854387178,714.0194132982288,705.6734234793112,819.4890950457193,1233.125376,12331.25376,0.0,,,1.0,1.0,1.0,92.5,2352.0,2478.5,1.233125376,1.233125376,5.292740096,6.718573056,2.1124796416,visdial:191618
dialog,visdial:191618,ReComp,,10,0.5,553.3426671929192,553.2274319848511,566.2249729852192,24.702358501963317,19.228587014367804,47.712737301480935,578.0450256948825,580.4384215152822,594.1879847989185,0.0,0.0,0.0,0.0,553.3424357883632,,,,92.5,2352.0,2478.5,1.233125376,0.0,5.1688213504,8.555884032,2.1114417152000002,visdial:191618
dialog,visdial:191618,SparseVLM 25%,0.25,10,0.5,810.755804204382,818.2546345051378,885.4479678935604,33.309073897544295,23.102059494704008,64.93365964561231,844.0648781019263,858.9898979989812,925.7177988591138,1019.3993727999999,10193.993728,,,,0.24489795918367344,0.24489795918367344,0.7798044217687075,92.5,2352.0,2478.5,1.233125376,0.9615966208,5.292396032,6.719500032,2.1337923584,visdial:191618
dialog,visdial:191618,Static+Diverse 25%,0.25,10,0.5,365.35165780223906,361.85286002000794,389.24500839493703,24.897742102621123,19.545746967196465,47.88199660833923,390.2493999048602,384.20950452564284,429.2775594396516,325.320704,3253.20704,16.342992236604914,55.20211395341903,54.5413937070407,0.24489795918367344,0.24489795918367344,0.2638180272108844,92.5,2352.0,2478.5,1.233125376,0.325320704,5.292740096,6.7190120448,2.116734976,visdial:191618
dialog,visdial:191618,Static+Diverse 50%,0.5,10,0.5,594.7551938006654,599.2260519997217,620.3223497548606,25.26864029932767,19.859649473801255,48.38453679694792,620.0238340999931,624.0460720146075,652.3064412467647,624.427008,6244.27008,22.84916981589049,93.52978788083419,56.78625010186806,0.4829931972789116,0.4829931972789116,0.5063775510204083,92.5,2352.0,2478.5,1.233125376,0.624427008,5.292396032,6.7185946111999995,2.124587008,visdial:191618
dialog,visdial:195881,FullLoad,1.0,10,0.3,681.8027282948606,695.1067484915257,741.9601375469938,29.624864022480324,23.155747534474358,52.42458473076112,711.4275923173409,718.6509455204941,765.2149296744028,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,103.3,2144.0,2281.7,1.124073472,1.124073472,5.183344128,6.5076815872,2.1054742528,visdial:195881
dialog,visdial:195881,ReComp,,10,0.3,515.9285665955395,514.8570614983328,536.8207426625304,22.636769601376727,19.027346483198926,39.239002068643416,538.5653361969162,542.0230239978991,563.058479008032,0.0,0.0,0.0,0.0,515.9283373970538,,,,103.3,2144.0,2281.7,1.124073472,0.0,5.070674636800001,8.0452004352,2.0785389568,visdial:195881
dialog,visdial:195881,SparseVLM 25%,0.25,10,0.3,648.3603658038191,692.564138531452,726.8738414044492,41.89800949534401,43.326415499905124,69.44153940130488,690.2583752991632,737.7143750200048,787.617511395365,842.3735296,8423.735296,,,,0.2462686567164179,0.2462686567164179,0.7025186567164179,103.3,2144.0,2281.7,1.124073472,0.7896825856,5.183344128,6.5079219712,2.0813942784,visdial:195881
dialog,visdial:195881,Static+Diverse 25%,0.25,10,0.3,323.26701739802957,323.72594697517343,353.14572329225484,23.296698287595063,19.557546969735995,40.55765403900291,346.56371568562463,343.01351694739424,393.4785712830489,279.969792,2799.69792,14.258205605437979,48.36937882937491,56.415535806445405,0.2388059701492537,0.2388059701492537,0.24906716417910452,103.3,2144.0,2281.7,1.124073472,0.279969792,5.183344128,6.508203776,2.077435904,visdial:195881
dialog,visdial:195881,Static+Diverse 50%,0.5,10,0.3,534.5214697998017,537.7077684970573,566.6364324744791,23.09021551045589,19.117572461254895,40.410323979449416,557.6116853102576,556.7053009872325,605.4288386396365,577.241088,5772.41088,21.29748310544528,85.60883706086315,57.48073439463042,0.4925373134328358,0.4925373134328358,0.5135261194029851,103.3,2144.0,2281.7,1.124073472,0.577241088,5.183344128,6.5076867071999995,2.0800311296,visdial:195881
dialog,visdial:200633,FullLoad,1.0,10,0.9,644.6228786022402,658.4335959923919,674.9252491135849,30.964654305716977,25.466109509579837,49.07838049111887,675.5875329079572,688.6134654923808,711.6146505082725,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,96.6,2144.0,2274.1,1.124073472,1.124073472,5.183344128,6.498743654399999,2.1431672832,visdial:200633
dialog,visdial:200633,ReComp,,10,0.9,504.8147598048672,505.1764920062851,532.5557140342426,25.074452895205468,19.658558507217094,38.52127102727536,529.8892127000727,528.3852110151201,553.4296555269975,0.0,0.0,0.0,0.0,504.81458860449493,,,,96.6,2144.0,2274.1,1.124073472,0.0,5.070674636800001,8.029491968,2.092658688,visdial:200633
dialog,visdial:200633,SparseVLM 25%,0.25,10,0.8,688.0441974964924,705.6103235227056,718.7568896857556,40.850035805488005,40.99858601693995,57.65656185394619,728.8942333019804,748.1910175119992,758.7863087508595,827.5361792,8275.361792,,,,0.2462686567164179,0.2462686567164179,0.6893190298507463,96.6,2144.0,2274.1,1.124073472,0.7748452352,5.183344128,6.498994944,2.1364826112,visdial:200633
dialog,visdial:200633,Static+Diverse 25%,0.25,10,0.8,325.2965769963339,325.1150420110207,339.07834343845025,25.416670594131574,19.909028487745672,38.76366272743326,350.71324759046547,355.6505494925659,371.00655227550305,277.87264,2778.7264,16.3349223555997,52.01829266734421,56.34215900208801,0.2388059701492537,0.2388059701492537,0.24720149253731347,96.6,2144.0,2274.1,1.124073472,0.27787264,5.183344128,6.499063910399999,2.099109888,visdial:200633
