aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,ssd_read_ratio_vs_fullload,ttft_reduction_vs_fullload_pct,ssd_reduction_vs_fullload_pct,quality_delta_vs_fullload,ttft_reduction_vs_sparsevlm_pct,ssd_reduction_vs_sparsevlm_pct
turn,7,FullLoad,1.0,100,0.42,661.1454212968238,664.3009904946666,782.6619731116806,37.42622466292232,20.269274507882074,119.85546844080072,698.5716459597461,692.2571364848409,843.7526674621039,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,121.53,2230.52,2385.93,1.1694348697599999,1.1694348697599999,5.22913650688,6.6098951884799995,2.10411892736,1.0,,,,,
turn,7,ReComp,,100,0.42,532.8853515838273,536.0623860033229,577.3956761375302,31.753059324109927,19.396757503272966,97.2749780339652,564.6384109079372,559.1085429769009,752.7382163854782,0.0,0.0,0.0,0.0,532.8851496789139,,,,121.53,2230.52,2385.93,1.1694348697599999,0.0,5.228729610239999,8.43400021504,2.09835585536,0.0,,,,,
turn,7,SparseVLM 25%,0.25,100,0.41,718.685994821717,728.3865159843117,817.0689512597164,44.45385567145422,31.872849009232596,106.8741964118087,763.1398504931713,765.2759945194703,894.4407269998919,914.81341952,91481.341952,,,,0.24580328595902037,0.24580328595902037,0.7344198492693573,121.53,2230.52,2385.93,1.1694348697599999,0.85999616,5.228729610239999,6.611657871359999,2.10716737536,0.7822696613345766,,,,,
turn,7,Static+Diverse 25%,0.25,100,0.42,342.9497318988433,341.9958380109165,381.5917952451855,34.09821464039851,19.524759001797065,170.41446814837394,377.0479465392418,365.3883314691484,517.8315751662011,301.76837632,30176.837632,15.701466156751849,52.49784730025567,60.23776689195074,0.24314150835320167,0.24314150835320167,0.25802399243183705,121.53,2230.52,2385.93,1.1694348697599999,0.30176837632,5.22913650688,6.610309862399999,2.09382965248,0.2580463300037659,48.1279426807261,74.19536699962342,0.0,52.28100528327143,67.01312312642538
turn,7,Static+Diverse 50%,0.5,100,0.41,564.4384634296875,568.4401670005172,626.026353094494,33.197038187645376,19.604121014708653,115.05801744933684,597.6355016173329,591.1388995009474,777.1710789733334,594.71364096,59471.364096,22.459947071038187,89.31044401950203,61.66271326947026,0.4902578573128629,0.4902578573128629,0.5090890807292063,121.53,2230.52,2385.93,1.1694348697599999,0.59471364096,5.228729610239999,6.60993727488,2.103560192,0.5085478946613345,14.627184088705846,49.145210533866546,-0.010000000000000009,21.46243735141845,34.990717421696274
turn,8,FullLoad,1.0,100,0.47,671.1802857677685,674.5552039938048,774.1759867058134,35.78863021044526,20.215882017510012,62.323421196196875,706.9689159782138,710.8833199890796,833.6089183809235,1169.43486976,116943.486976,0.0,,,1.0,1.0,1.0,138.35,2230.52,2402.67,1.1694348697599999,1.1694348697599999,5.22913650688,6.62807921152,2.1077579776,1.0,,,,,
turn,8,ReComp,,100,0.47,536.5403013402829,537.7672715112567,581.2420955946436,30.252667124732397,19.25234802183695,59.9697472120167,566.7929684650153,560.1700020197313,726.5303452382796,0.0,0.0,0.0,0.0,536.540098261321,,,,138.35,2230.52,2402.67,1.1694348697599999,0.0,5.228729610239999,8.46916325376,2.10189094912,0.0,,,,,
turn,8,SparseVLM 25%,0.25,100,0.47,723.4200386522571,736.4782630174886,861.6176576266298,38.32097698061261,27.353826502803713,58.316508837742724,761.7410156328697,778.8400315039326,897.3840510036098,917.52497152,91752.497152,,,,0.24580328595902037,0.24580328595902037,0.7367214128903328,138.35,2230.52,2402.67,1.1694348697599999,0.862707712,5.228729610239999,6.6311725056,2.10755268608,0.7845883471118842,,,,,
turn,8,Static+Diverse 25%,0.25,100,0.44,342.68981822009664,342.49713146709837,386.377092442126,31.680756469722837,19.52267499291338,114.11546917224759,374.3705746898195,364.34404298779555,475.6087658170145,301.76837632,30176.837632,15.609113476239145,52.22932287550066,61.579714248655364,0.24314150835320167,0.24314150835320167,0.25802399243183705,138.35,2230.52,2402.67,1.1694348697599999,0.30176837632,5.22913650688,6.62879469056,2.09507364864,0.2580463300037659,48.94221038866018,74.19536699962342,-0.02999999999999997,52.62920572969845,67.11060890036799
turn,8,Static+Diverse 50%,0.5,100,0.46,564.1036383528262,566.9725665065926,623.6641787458211,31.59557305800263,19.61764504085295,97.40125127718768,595.6992114108289,592.0473455043975,749.0624215395655,594.71364096,59471.364096,22.28987449372653,89.1323971998645,62.781920001725666,0.4902578573128629,0.4902578573128629,0.5090890807292063,138.35,2230.52,2402.67,1.1694348697599999,0.59471364096,5.228729610239999,6.6285134592,2.0983369728,0.5085478946613345,15.953485179091109,49.145210533866546,-0.009999999999999953,22.022668959549396,35.18283867797307
