metric,level,dialog_id,method,budget,scenario,break_even_turn,censored_at_turn_10,stays_better_through_turn_10,better_at_turn_2,two_turn_ours_ms,two_turn_recomp_ms,two_turn_delta_ms,ten_turn_ours_ms,ten_turn_recomp_ms,ten_turn_delta_ms
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:52361,Prefix45,0.45,worst,9,False,True,False,1715.8779629971832,1011.2097789533436,704.6681840438396,5096.600646036677,5218.064106069505,-121.46346003282815
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:525402,Prefix25,0.25,hidden,2,False,True,True,840.7033788971603,1130.4144938476384,-289.7111149504781,3805.4618808673695,5842.126838746481,-2036.6649578791112
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:525402,Prefix25,0.25,worst,5,False,True,False,1759.390691993758,1130.4144938476384,628.9761981461197,4724.149193963967,5842.126838746481,-1117.9776447825134
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:525402,Prefix45,0.45,hidden,2,False,True,True,1003.9842720143497,1130.4144938476384,-126.43022183328867,4848.4193328768015,5842.126838746481,-993.7075058696792
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:525402,Prefix45,0.45,worst,9,False,True,False,1922.6715851109475,1130.4144938476384,792.2570912633091,5767.106645973399,5842.126838746481,-75.02019277308136
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:528791,Prefix25,0.25,hidden,2,False,True,True,855.9270108817145,1177.678435924463,-321.75142504274845,3760.9599569113925,6017.743833945133,-2256.7838770337403
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:528791,Prefix25,0.25,worst,5,False,True,False,1977.4157379288226,1177.678435924463,799.7373020043597,4882.448683958501,6017.743833945133,-1135.2951499866322
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:528791,Prefix45,0.45,hidden,2,False,True,True,970.3925390494987,1177.678435924463,-207.28589687496424,5311.188107938506,6017.743833945133,-706.5557260066271
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:528791,Prefix45,0.45,worst,,True,,False,2091.881266096607,1177.678435924463,914.2028301721439,6432.676834985614,6017.743833945133,414.93300104048103
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:53901,Prefix25,0.25,hidden,2,False,True,True,886.5113198990002,1165.521658025682,-279.01033812668175,3848.796860780567,5972.353418008424,-2123.5565572278574
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:53901,Prefix25,0.25,worst,5,False,True,False,1869.3767938530073,1165.521658025682,703.8551358273253,4831.662334734574,5972.353418008424,-1140.6910832738504
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:53901,Prefix45,0.45,hidden,2,False,True,True,1064.5860719960183,1165.521658025682,-100.93558602966368,5167.741470970213,5972.353418008424,-804.6119470382109
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:53901,Prefix45,0.45,worst,,True,,False,2047.4515459500253,1165.521658025682,881.9298879243433,6150.60694492422,5972.353418008424,178.2535269157961
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:545142,Prefix25,0.25,hidden,2,False,True,True,876.1841800296679,1062.4720100313425,-186.2878300016746,3225.5674358457327,5344.464372959919,-2118.8969371141866
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:545142,Prefix25,0.25,worst,7,False,True,False,2020.0433760182932,1062.4720100313425,957.5713659869507,4369.426631834358,5344.464372959919,-975.0377411255613
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:545142,Prefix45,0.45,hidden,2,False,True,True,971.8799829715863,1062.4720100313425,-90.59202705975622,4273.0849218787625,5344.464372959919,-1071.3794510811567
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:545142,Prefix45,0.45,worst,,True,,False,2115.7391789602116,1062.4720100313425,1053.267168928869,5416.944117867388,5344.464372959919,72.47974490746856
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:549046,Prefix25,0.25,hidden,2,False,True,True,868.0862609762698,1152.6345410384238,-284.54828006215394,3724.117746925913,6061.427300097421,-2337.309553171508
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:549046,Prefix25,0.25,worst,5,False,True,False,1853.341739042662,1152.6345410384238,700.7071980042383,4709.373224992305,6061.427300097421,-1352.0540751051158
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:549046,Prefix45,0.45,hidden,2,False,True,True,991.7774188797921,1152.6345410384238,-160.85712215863168,5330.296805594116,6061.427300097421,-731.1304945033044
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:549046,Prefix45,0.45,worst,,True,,False,1977.0328969461843,1152.6345410384238,824.3983559077606,6315.552283660509,6061.427300097421,254.12498356308788
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:558901,Prefix25,0.25,hidden,2,False,True,True,864.8646658984944,1170.8826048998162,-306.0179390013218,3177.8146559372544,5808.26028867159,-2630.445632734336
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:558901,Prefix25,0.25,worst,5,False,True,False,1780.823657871224,1170.8826048998162,609.9410529714078,4093.773647909984,5808.26028867159,-1714.4866407616064
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:558901,Prefix45,0.45,hidden,2,False,True,True,1024.4453749619424,1170.8826048998162,-146.43722993787378,4569.897742941976,5808.26028867159,-1238.3625457296148
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:558901,Prefix45,0.45,worst,8,False,True,False,1940.404366934672,1170.8826048998162,769.5217620348558,5485.856734914705,5808.26028867159,-322.40355375688523
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:56454,Prefix25,0.25,hidden,2,False,True,True,774.1221329197288,1011.1766499467194,-237.05451702699065,3048.0140689760447,5371.155366185121,-2323.1412972090766
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:56454,Prefix25,0.25,worst,6,False,True,False,1895.0650967890397,1011.1766499467194,883.8884468423203,4168.957032845356,5371.155366185121,-1202.1983333397657
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:56454,Prefix45,0.45,hidden,2,False,True,True,931.6333628958091,1011.1766499467194,-79.5432870509103,4240.675474982709,5371.155366185121,-1130.4798912024125
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:56454,Prefix45,0.45,worst,10,False,True,False,2052.57632676512,1011.1766499467194,1041.3996768184006,5361.61843885202,5371.155366185121,-9.53692733310163
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:565316,Prefix25,0.25,hidden,2,False,True,True,825.9740038774908,1126.989935990423,-301.0159321129322,3306.3175837742165,6007.2894470067695,-2700.971863232553
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:565316,Prefix25,0.25,worst,4,False,True,False,1717.5291669555008,1126.989935990423,590.5392309650779,4197.872746852227,6007.2894470067695,-1809.416700154543
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:565316,Prefix45,0.45,hidden,2,False,True,True,999.6910829795524,1126.989935990423,-127.29885301087052,4778.390040039085,6007.2894470067695,-1228.8994069676846
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:565316,Prefix45,0.45,worst,8,False,True,False,1891.2462460575625,1126.989935990423,764.2563100671396,5669.945203117095,6007.2894470067695,-337.34424388967454
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:567353,Prefix25,0.25,hidden,2,False,True,True,868.4941190294921,1115.7776069594547,-247.28348792996258,3785.2217549225315,6025.585560943,-2240.3638060204685
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:567353,Prefix25,0.25,worst,5,False,True,False,1755.0318400608376,1115.7776069594547,639.2542331013829,4671.759475953877,6025.585560943,-1353.826084989123
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:567353,Prefix45,0.45,hidden,2,False,True,True,939.5308060338721,1115.7776069594547,-176.24680092558265,4600.976780871861,6025.585560943,-1424.6087800711393
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:567353,Prefix45,0.45,worst,8,False,True,False,1826.0685270652175,1115.7776069594547,710.2909201057628,5487.514501903206,6025.585560943,-538.0710590397939
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:57743,Prefix25,0.25,hidden,2,False,True,True,906.2643350334838,1127.1205040393397,-220.85616900585592,3685.2341981139034,6418.529495014809,-2733.2952969009057
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:57743,Prefix25,0.25,worst,5,False,True,False,1835.9367530792952,1127.1205040393397,708.8162490399554,4614.906616159715,6418.529495014809,-1803.6228788550943
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:57743,Prefix45,0.45,hidden,2,False,True,True,976.5153200132772,1127.1205040393397,-150.6051840260625,5153.719377238303,6418.529495014809,-1264.8101177765056
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:57743,Prefix45,0.45,worst,8,False,True,False,1906.1877380590886,1127.1205040393397,779.0672340197489,6083.391795284115,6418.529495014809,-335.1376997306943
sum_of_per_request_e2e_ms_with_persistence_scenario,dialog,visdial:578816,Prefix25,0.25,hidden,2,False,True,True,841.6223159292713,1068.323218030855,-226.70090210158378,3423.915655934252,5488.899072865024,-2064.9834169307724
